FECHA (YYMMDD);HORA (HHMM);;
201201;1500;241,657;
201201;1600;231,927;
201201;1700;218,539;
201201;1800;219,071;
201201;1900;226,471;
201201;2000;215,331;
201201;2100;230,012;
201201;2200;247,527;
201201;2300;238,673;
201202;0000;251,907;
201202;0100;232,904;
201202;0200;262,106;
201202;0300;258,304;
201202;0400;225,185;
201202;0500;228,917;
201202;0600;260,169;
201202;0700;223,174;
201202;0800;330,391;
201202;0900;336,28;
201202;1000;248,803;
201202;1100;226,004;
201202;1200;245,009;
201202;1300;233,312;
201202;1400;240,426;
201202;1500;238,544;
201202;1600;234,149;
201202;1700;241,809;
201202;1800;242,053;
201202;1900;243,2;
201202;2000;231,374;
201202;2100;220,649;
201202;2200;236,76;
201202;2300;222,08;
201203;0000;283,38;
201203;0100;305,412;
201203;0200;290,346;
201203;0300;278,18;
201203;0400;285,788;
201203;0500;293,739;
201203;0600;305,667;
201203;0700;262,493;
201203;0800;10,5601;
201203;0900;339,489;
201203;1000;226,738;
201203;1100;232,529;
201203;1200;212,055;
201203;1300;244,633;
201203;1400;231,817;
201203;1500;224,83;
201203;1600;237,255;
201203;1700;242,577;
201203;1800;234,962;
201203;1900;236,274;
201203;2000;234,037;
201203;2100;232,392;
201203;2200;219,987;
201203;2300;248,704;
201204;0000;270,026;
201204;0100;290,345;
201204;0200;295,084;
201204;0300;281,075;
201204;0400;277,448;
201204;0500;257,782;
201204;0600;231,025;
201204;0700;235,016;
201204;0800;238,015;
201204;0900;228,898;
201204;1000;243,234;
201204;1100;239,83;
201204;1200;239,951;
201204;1300;243,56;
201204;1400;230,275;
201204;1500;241,142;
201204;1600;242,008;
201204;1700;239,675;
201204;1800;242,001;
201204;1900;237,098;
201204;2000;235,979;
201204;2100;217,523;
201204;2200;214,438;
201204;2300;243,266;
201205;0000;245,056;
201205;0100;245,786;
201205;0200;255,142;
201205;0300;258,596;
201205;0400;254,265;
201205;0500;248,786;
201205;0600;260,624;
201205;0700;255,633;
201205;0800;238,347;
201205;0900;264,434;
201205;1000;240,939;
201205;1100;242,007;
201205;1200;247,887;
201205;1300;231,776;
201205;1400;232,763;
201205;1500;227,213;
201205;1600;242,481;
201205;1700;244,572;
201205;1800;247,175;
201205;1900;246,33;
201205;2000;241,943;
201205;2100;227,659;
201205;2200;236,792;
201205;2300;245,058;
201206;0000;248,667;
201206;0100;261,921;
201206;0200;221,951;
201206;0300;264,704;
201206;0400;80,5021;
201206;0500;83,0354;
201206;0600;247,939;
201206;0700;246,909;
201206;0800;298,514;
201206;0900;317,778;
201206;1000;308,709;
201206;1100;179,681;
201206;1200;240,023;
201206;1300;253,819;
201206;1400;236,919;
201206;1500;230,686;
201206;1600;238,881;
201206;1700;246,078;
201206;1800;238,069;
201206;1900;222,567;
201206;2000;223,609;
201206;2100;226,227;
201206;2200;218,647;
201206;2300;233,566;
201207;0000;251,02;
201207;0100;244,704;
201207;0200;255,892;
201207;0300;260,971;
201207;0400;276,531;
201207;0500;258,045;
201207;0600;275,737;
201207;0700;247,229;
201207;0800;295,848;
201207;0900;259,255;
201207;1000;272,601;
201207;1100;255,522;
201207;1200;246,877;
201207;1300;236,888;
201207;1400;234,02;
201207;1500;235,454;
201207;1600;234,023;
201207;1700;237,879;
201207;1800;234,567;
201207;1900;236,828;
201207;2000;228,462;
201207;2100;215,908;
201207;2200;221,821;
201207;2300;248,55;
201208;0000;266,615;
201208;0100;252,066;
201208;0200;226,262;
201208;0300;263,12;
201208;0400;249,093;
201208;0500;271,264;
201208;0600;259,987;
201208;0700;266,172;
201208;0800;332,992;
201208;0900;312,847;
201208;1000;9,17374;
201208;1100;22,8422;
201208;1200;255,95;
201208;1300;241,992;
201208;1400;236,701;
201208;1500;225,115;
201208;1600;226,41;
201208;1700;236,916;
201208;1800;244,159;
201208;1900;235,888;
201208;2000;231,894;
201208;2100;229,719;
201208;2200;232,427;
201208;2300;216,841;
201209;0000;94,9946;
201209;0100;280,872;
201209;0200;293,361;
201209;0300;47,0308;
201209;0400;49,3192;
201209;0500;54,7406;
201209;0600;319,33;
201209;0700;273,795;
201209;0800;279,31;
201209;0900;212,632;
201209;1000;227,871;
201209;1100;233,476;
201209;1200;230,534;
201209;1300;234,629;
201209;1400;233,923;
201209;1500;233,056;
201209;1600;240,239;
201209;1700;240,224;
201209;1800;236,077;
201209;1900;235,85;
201209;2000;223,118;
201209;2100;232,181;
201209;2200;231,578;
201209;2300;214,702;
201210;0000;226,088;
201210;0100;262,246;
201210;0200;259,439;
201210;0300;268,48;
201210;0400;266,464;
201210;0500;247,365;
201210;0600;257,198;
201210;0700;244,323;
201210;0800;266,528;
201210;0900;275,05;
201210;1000;230,211;
201210;1100;229,866;
201210;1200;220,532;
201210;1300;232,597;
201210;1400;231,589;
201210;1500;239,085;
201210;1600;232,144;
201210;1700;233,435;
201210;1800;241,329;
201210;1900;237,253;
201210;2000;232,986;
201210;2100;230,859;
201210;2200;235,733;
201210;2300;232,54;
201211;0000;237,632;
201211;0100;307,563;
201211;0200;299,192;
201211;0300;325,916;
201211;0400;329,097;
201211;0500;200,382;
201211;0600;265,106;
201211;0700;253,756;
201211;0800;196,968;
201211;0900;211,506;
201211;1000;245,849;
201211;1100;224,383;
201211;1200;241,873;
201211;1300;249,277;
201211;1400;254,209;
201211;1500;234,569;
201211;1600;224,836;
201211;1700;231,476;
201211;1800;239,731;
201211;1900;243,789;
201211;2000;229,108;
201211;2100;230,392;
201211;2200;232,198;
201211;2300;;
201212;0000;;
201212;0100;;
201212;0200;;
201212;0300;;
201212;0400;;
201212;0500;;
201212;0600;;
201212;0700;;
201212;0800;;
201212;0900;;
201212;1000;;
201212;1100;;
201212;1200;241,806;
201212;1300;231,565;
201212;1400;232,503;
201212;1500;247,888;
201212;1600;245,115;
201212;1700;239,803;
201212;1800;244,6;
201212;1900;248,269;
201212;2000;238,076;
201212;2100;215,249;
201212;2200;228,16;
201212;2300;224,75;
201213;0000;251,359;
201213;0100;266,707;
201213;0200;235,05;
201213;0300;277,017;
201213;0400;283,765;
201213;0500;273,463;
201213;0600;250,651;
201213;0700;264,069;
201213;0800;337,678;
201213;0900;18,5916;
201213;1000;12,2811;
201213;1100;323,722;
201213;1200;237,641;
201213;1300;241,687;
201213;1400;248,486;
201213;1500;242,679;
201213;1600;241,489;
201213;1700;222,057;
201213;1800;204,493;
201213;1900;222,74;
201213;2000;217,253;
201213;2100;231,572;
201213;2200;239,274;
201213;2300;247,307;
201214;0000;254,217;
201214;0100;253,188;
201214;0200;318,277;
201214;0300;275,402;
201214;0400;317,248;
201214;0500;283,467;
201214;0600;217,466;
201214;0700;64,0271;
201214;0800;257,107;
201214;0900;250,581;
201214;1000;247,327;
201214;1100;232,588;
201214;1200;237,455;
201214;1300;236,166;
201214;1400;219,728;
201214;1500;247,621;
201214;1600;230,666;
201214;1700;229,852;
201214;1800;244,47;
201214;1900;247,096;
201214;2000;240,36;
201214;2100;;
201214;2200;;
201214;2300;;
201215;0000;;
201215;0100;;
201215;0200;;
201215;0300;;
201215;0400;;
201215;0500;;
201215;0600;;
201215;0700;;
201215;0800;;
201215;0900;;
201215;1000;;
201215;1100;266,924;
201215;1200;237,729;
201215;1300;240,795;
201215;1400;237,92;
201215;1500;230,991;
201215;1600;217,316;
201215;1700;237,332;
201215;1800;240,171;
201215;1900;240,783;
201215;2000;234,927;
201215;2100;221,837;
201215;2200;221,432;
201215;2300;203,805;
201216;0000;286,878;
201216;0100;269,198;
201216;0200;288,35;
201216;0300;292,488;
201216;0400;267,123;
201216;0500;211,246;
201216;0600;306,035;
201216;0700;243,348;
201216;0800;275,249;
201216;0900;313,224;
201216;1000;235,321;
201216;1100;258,18;
201216;1200;244,521;
201216;1300;235,59;
201216;1400;234,939;
201216;1500;240,377;
201216;1600;241,33;
201216;1700;239,445;
201216;1800;237,141;
201216;1900;231,522;
201216;2000;225,142;
201216;2100;211,395;
201216;2200;204,954;
201216;2300;217,178;
201217;0000;253,443;
201217;0100;267,427;
201217;0200;266,897;
201217;0300;308,673;
201217;0400;269,637;
201217;0500;325,485;
201217;0600;257,396;
201217;0700;261,488;
201217;0800;255,406;
201217;0900;247,09;
201217;1000;321,256;
201217;1100;228,91;
201217;1200;229,247;
201217;1300;243,553;
201217;1400;237,939;
201217;1500;240,257;
201217;1600;242,106;
201217;1700;241,146;
201217;1800;235,237;
201217;1900;226,326;
201217;2000;216,806;
201217;2100;221,296;
201217;2200;227,973;
201217;2300;230,304;
201218;0000;250,392;
201218;0100;230,155;
201218;0200;228,481;
201218;0300;226,201;
201218;0400;224,416;
201218;0500;214,762;
201218;0600;230,443;
201218;0700;214,138;
201218;0800;239,706;
201218;0900;247,582;
201218;1000;237,932;
201218;1100;221,082;
201218;1200;200,642;
201218;1300;237,383;
201218;1400;238,907;
201218;1500;220,021;
201218;1600;217,897;
201218;1700;238,748;
201218;1800;233,081;
201218;1900;239,001;
201218;2000;241,434;
201218;2100;224,744;
201218;2200;233,212;
201218;2300;233,671;
201219;0000;233,689;
201219;0100;265,286;
201219;0200;281,193;
201219;0300;258,588;
201219;0400;276,555;
201219;0500;268,48;
201219;0600;261,521;
201219;0700;241,276;
201219;0800;185,533;
201219;0900;227,748;
201219;1000;252,12;
201219;1100;292,431;
201219;1200;240,254;
201219;1300;222,775;
201219;1400;214,323;
201219;1500;226,303;
201219;1600;215,056;
201219;1700;225,865;
201219;1800;242,933;
201219;1900;244,874;
201219;2000;237,364;
201219;2100;222,003;
201219;2200;219,278;
201219;2300;226,046;
201220;0000;216,907;
201220;0100;301,718;
201220;0200;339,756;
201220;0300;277,385;
201220;0400;252,63;
201220;0500;139,774;
201220;0600;251,362;
201220;0700;36,3845;
201220;0800;82,7205;
201220;0900;4,32558;
201220;1000;171,536;
201220;1100;245,703;
201220;1200;233,384;
201220;1300;247,109;
201220;1400;228,895;
201220;1500;241,027;
201220;1600;233,392;
201220;1700;249,15;
201220;1800;240,459;
201220;1900;243,889;
201220;2000;232,03;
201220;2100;234,625;
201220;2200;232,184;
201220;2300;157,09;
201221;0000;102,666;
201221;0100;307,088;
201221;0200;279,63;
201221;0300;31,2721;
201221;0400;58,8604;
201221;0500;3,5139;
201221;0600;349,198;
201221;0700;295,721;
201221;0800;132,906;
201221;0900;305,147;
201221;1000;269,944;
201221;1100;218,887;
201221;1200;241,701;
201221;1300;240,17;
201221;1400;221,838;
201221;1500;233,56;
201221;1600;242,797;
201221;1700;236,444;
201221;1800;235,093;
201221;1900;231,226;
201221;2000;231,669;
201221;2100;229,972;
201221;2200;211,388;
201221;2300;169,535;
201222;0000;159,965;
201222;0100;138,464;
201222;0200;168,572;
201222;0300;259,108;
201222;0400;316,864;
201222;0500;72,4384;
201222;0600;44,7595;
201222;0700;340,611;
201222;0800;193,831;
201222;0900;242,9;
201222;1000;250,788;
201222;1100;257,337;
201222;1200;244,81;
201222;1300;234,237;
201222;1400;238,267;
201222;1500;237,306;
201222;1600;240,757;
201222;1700;238,716;
201222;1800;240,874;
201222;1900;239,617;
201222;2000;230,891;
201222;2100;226,51;
201222;2200;213,569;
201222;2300;236,627;
201223;0000;245,635;
201223;0100;223,624;
201223;0200;252,104;
201223;0300;250,404;
201223;0400;253,455;
201223;0500;236,218;
201223;0600;236,547;
201223;0700;261,615;
201223;0800;242,625;
201223;0900;249,111;
201223;1000;246,427;
201223;1100;249,21;
201223;1200;236,062;
201223;1300;239,792;
201223;1400;230,95;
201223;1500;237,293;
201223;1600;239,919;
201223;1700;245,216;
201223;1800;243,288;
201223;1900;245,869;
201223;2000;230,477;
201223;2100;229,546;
201223;2200;240,449;
201223;2300;257,37;
201224;0000;256,162;
201224;0100;244,714;
201224;0200;270,873;
201224;0300;140,897;
201224;0400;262,74;
201224;0500;72,8453;
201224;0600;69,559;
201224;0700;265,506;
201224;0800;287,786;
201224;0900;282,236;
201224;1000;254,526;
201224;1100;230,564;
201224;1200;188,984;
201224;1300;240,814;
201224;1400;231,917;
201224;1500;242,457;
201224;1600;243,85;
201224;1700;243,906;
201224;1800;242,032;
201224;1900;238,796;
201224;2000;230,383;
201224;2100;225,446;
201224;2200;232,677;
201224;2300;235,894;
201225;0000;327,334;
201225;0100;326,267;
201225;0200;299,8;
201225;0300;241,696;
201225;0400;23,8703;
201225;0500;242,292;
201225;0600;223,039;
201225;0700;285,854;
201225;0800;78,038;
201225;0900;334,818;
201225;1000;240,95;
201225;1100;223,67;
201225;1200;245,366;
201225;1300;245,992;
201225;1400;236,348;
201225;1500;241,46;
201225;1600;243,833;
201225;1700;239,853;
201225;1800;239,883;
201225;1900;232,988;
201225;2000;221,046;
201225;2100;224,582;
201225;2200;210,232;
201225;2300;216,751;
201226;0000;241,062;
201226;0100;254,359;
201226;0200;67,8246;
201226;0300;238,165;
201226;0400;41,358;
201226;0500;187,446;
201226;0600;54,1773;
201226;0700;231,351;
201226;0800;240,245;
201226;0900;243,956;
201226;1000;255,156;
201226;1100;244,382;
201226;1200;237,384;
201226;1300;233,536;
201226;1400;229,022;
201226;1500;232,075;
201226;1600;238,659;
201226;1700;237,348;
201226;1800;233,507;
201226;1900;232,548;
201226;2000;232,116;
201226;2100;215,732;
201226;2200;225,95;
201226;2300;224,646;
201227;0000;239,468;
201227;0100;249,549;
201227;0200;251,964;
201227;0300;253,119;
201227;0400;251,535;
201227;0500;236,288;
201227;0600;241,51;
201227;0700;233,57;
201227;0800;242,043;
201227;0900;254,981;
201227;1000;244,047;
201227;1100;252,387;
201227;1200;235,929;
201227;1300;234,837;
201227;1400;227,621;
201227;1500;236,029;
201227;1600;225,338;
201227;1700;235,969;
201227;1800;242,399;
201227;1900;251,979;
201227;2000;241,289;
201227;2100;227,981;
201227;2200;234,771;
201227;2300;233,219;
201228;0000;236,888;
201228;0100;229,765;
201228;0200;226,86;
201228;0300;246,384;
201228;0400;242,686;
201228;0500;297,883;
201228;0600;256,74;
201228;0700;264,965;
201228;0800;265,033;
201228;0900;322,711;
201228;1000;235,693;
201228;1100;150,806;
201228;1200;235,959;
201228;1300;243,046;
201228;1400;232,151;
201228;1500;245,81;
201228;1600;238,703;
201228;1700;238,375;
201228;1800;232,956;
201228;1900;229,731;
201228;2000;220,833;
201228;2100;225,684;
201228;2200;215,015;
201228;2300;227,689;
201229;0000;239,944;
201229;0100;251,387;
201229;0200;251,271;
201229;0300;263,966;
201229;0400;248,181;
201229;0500;264,081;
201229;0600;263,441;
201229;0700;251,378;
201229;0800;271,938;
201229;0900;250,559;
201229;1000;239,099;
201229;1100;241,89;
201229;1200;243,536;
201229;1300;234,502;
201229;1400;242,347;
201229;1500;241,499;
201229;1600;233,757;
201229;1700;236,857;
201229;1800;238,401;
201229;1900;237,26;
201229;2000;229,12;
201229;2100;239,309;
201229;2200;230,084;
201229;2300;229,827;
201230;0000;238,384;
201230;0100;273,7;
201230;0200;298,468;
201230;0300;242,124;
201230;0400;332,548;
201230;0500;269,686;
201230;0600;241,482;
201230;0700;88,8881;
201230;0800;229,005;
201230;0900;315,943;
201230;1000;302,942;
201230;1100;226,162;
201230;1200;264,34;
201230;1300;227,593;
201230;1400;243,9;
201230;1500;229,168;
201230;1600;240,623;
201230;1700;248,091;
201230;1800;238,236;
201230;1900;240,969;
201230;2000;240,659;
201230;2100;236,24;
201230;2200;271,919;
201230;2300;254,937;
201231;0000;252,843;
201231;0100;188,601;
201231;0200;226,116;
201231;0300;286,295;
201231;0400;323,3;
201231;0500;297,057;
201231;0600;79,5836;
201231;0700;75,2397;
201231;0800;250,229;
201231;0900;256,367;
201231;1000;346,623;
201231;1100;241,094;
201231;1200;244,362;
201231;1300;228,148;
201231;1400;247,581;
201231;1500;233,378;
201231;1600;240,346;
201231;1700;234,046;
201231;1800;238,204;
201231;1900;234,765;
201231;2000;227,344;
201231;2100;232,75;
201231;2200;211,54;
201231;2300;193,244;
210101;0000;170,661;
210101;0100;306,209;
210101;0200;254,665;
210101;0300;16,9593;
210101;0400;260,706;
210101;0500;278,372;
210101;0600;298,894;
210101;0700;269,171;
210101;0800;251,154;
210101;0900;248,095;
210101;1000;229,519;
210101;1100;232,723;
210101;1200;234,943;
210101;1300;245,413;
210101;1400;245,419;
210101;1500;236,674;
210101;1600;235,241;
210101;1700;244,396;
210101;1800;240,384;
210101;1900;240,07;
210101;2000;234,285;
210101;2100;221,198;
210101;2200;220,026;
210101;2300;232,152;
210102;0000;236,471;
210102;0100;226,536;
210102;0200;235,627;
210102;0300;257,306;
210102;0400;255,107;
210102;0500;255,789;
210102;0600;255,296;
210102;0700;264,642;
210102;0800;281,374;
210102;0900;299,607;
210102;1000;299,615;
210102;1100;247,043;
210102;1200;246,986;
210102;1300;234,964;
210102;1400;219,791;
210102;1500;230,42;
210102;1600;238,161;
210102;1700;237,302;
210102;1800;237,571;
210102;1900;234,354;
210102;2000;232,81;
210102;2100;218,613;
210102;2200;218,645;
210102;2300;242,58;
210103;0000;232,833;
210103;0100;268,137;
210103;0200;254,341;
210103;0300;270,623;
210103;0400;264,996;
210103;0500;86,0023;
210103;0600;97,3341;
210103;0700;275,164;
210103;0800;293,042;
210103;0900;303,681;
210103;1000;254,09;
210103;1100;196,329;
210103;1200;233,831;
210103;1300;235,711;
210103;1400;241,68;
210103;1500;235,336;
210103;1600;236,282;
210103;1700;241,901;
210103;1800;234,33;
210103;1900;236,383;
210103;2000;229,407;
210103;2100;218,643;
210103;2200;215,633;
210103;2300;210,632;
210104;0000;242,509;
210104;0100;241,301;
210104;0200;64,0076;
210104;0300;256,589;
210104;0400;260,225;
210104;0500;21,511;
210104;0600;262,186;
210104;0700;295,899;
210104;0800;246,118;
210104;0900;353,096;
210104;1000;278,597;
210104;1100;260,557;
210104;1200;236,157;
210104;1300;235,074;
210104;1400;236,717;
210104;1500;251,374;
210104;1600;247,852;
210104;1700;238,471;
210104;1800;239,148;
210104;1900;233,722;
210104;2000;226,433;
210104;2100;209,189;
210104;2200;195,223;
210104;2300;223,468;
210105;0000;243,278;
210105;0100;246,82;
210105;0200;253,067;
210105;0300;256,985;
210105;0400;254,926;
210105;0500;253,75;
210105;0600;251,93;
210105;0700;268,788;
210105;0800;270,853;
210105;0900;243,129;
210105;1000;242,774;
210105;1100;226,068;
210105;1200;231,029;
210105;1300;240,417;
210105;1400;236,555;
210105;1500;236,535;
210105;1600;242,56;
210105;1700;237,247;
210105;1800;245,493;
210105;1900;232,374;
210105;2000;228,444;
210105;2100;221,815;
210105;2200;221,246;
210105;2300;237,411;
210106;0000;226,691;
210106;0100;247,37;
210106;0200;262,33;
210106;0300;259,208;
210106;0400;259,399;
210106;0500;266,852;
210106;0600;276,167;
210106;0700;241,347;
210106;0800;247,94;
210106;0900;237,403;
210106;1000;209,35;
210106;1100;243,474;
210106;1200;240,335;
210106;1300;239,395;
210106;1400;236,779;
210106;1500;222,282;
210106;1600;232,102;
210106;1700;249,216;
210106;1800;245,793;
210106;1900;245,365;
210106;2000;238,064;
210106;2100;214,885;
210106;2200;200,772;
210106;2300;193,42;
210107;0000;237,849;
210107;0100;250,941;
210107;0200;259,088;
210107;0300;44,2449;
210107;0400;266,79;
210107;0500;60,0722;
210107;0600;273,102;
210107;0700;247,906;
210107;0800;312,689;
210107;0900;166,006;
210107;1000;225,433;
210107;1100;251,32;
210107;1200;236,591;
210107;1300;241,431;
210107;1400;227,176;
210107;1500;240,801;
210107;1600;235,677;
210107;1700;240,125;
210107;1800;241,951;
210107;1900;243,141;
210107;2000;229,453;
210107;2100;222,218;
210107;2200;216,491;
210107;2300;197,112;
210108;0000;212,881;
210108;0100;241,094;
210108;0200;252,939;
210108;0300;262,916;
210108;0400;275,916;
210108;0500;277,77;
210108;0600;251,033;
210108;0700;272,03;
210108;0800;245,357;
210108;0900;244,621;
210108;1000;277,974;
210108;1100;261,72;
210108;1200;239,487;
210108;1300;226,451;
210108;1400;241,774;
210108;1500;236,555;
210108;1600;229,361;
210108;1700;227,165;
210108;1800;234,971;
210108;1900;230,308;
210108;2000;221,829;
210108;2100;216,799;
210108;2200;220,506;
210108;2300;219,809;
210109;0000;219,059;
210109;0100;238,206;
210109;0200;247,747;
210109;0300;255,317;
210109;0400;257,907;
210109;0500;269,458;
210109;0600;234,493;
210109;0700;257,897;
210109;0800;250,804;
210109;0900;241,616;
210109;1000;266,476;
210109;1100;171,279;
210109;1200;200,561;
210109;1300;190,936;
210109;1400;227,688;
210109;1500;236,411;
210109;1600;236,282;
210109;1700;229,08;
210109;1800;236,28;
210109;1900;235,971;
210109;2000;226,221;
210109;2100;218,337;
210109;2200;222,672;
210109;2300;230,738;
210110;0000;241,47;
210110;0100;233,296;
210110;0200;229,773;
210110;0300;241,79;
210110;0400;266,537;
210110;0500;259,078;
210110;0600;242,872;
210110;0700;49,2119;
210110;0800;279,793;
210110;0900;266,341;
210110;1000;219,474;
210110;1100;233,032;
210110;1200;241,354;
210110;1300;242,843;
210110;1400;242,013;
210110;1500;246,728;
210110;1600;244,348;
210110;1700;240,187;
210110;1800;241,583;
210110;1900;235,73;
210110;2000;229,07;
210110;2100;224,048;
210110;2200;231,971;
210110;2300;226,106;
210111;0000;225,837;
210111;0100;240,633;
210111;0200;250,241;
210111;0300;241,081;
210111;0400;282,174;
210111;0500;275,659;
210111;0600;261,556;
210111;0700;280,581;
210111;0800;345,491;
210111;0900;320,711;
210111;1000;26,2757;
210111;1100;214,158;
210111;1200;248,96;
210111;1300;246,079;
210111;1400;233,156;
210111;1500;228,19;
210111;1600;228,268;
210111;1700;228,092;
210111;1800;241,258;
210111;1900;240,751;
210111;2000;232,894;
210111;2100;227,774;
210111;2200;240,316;
210111;2300;229,962;
210112;0000;224,381;
210112;0100;253,101;
210112;0200;285,497;
210112;0300;30,893;
210112;0400;274,645;
210112;0500;260,251;
210112;0600;102,633;
210112;0700;238,426;
210112;0800;199,672;
210112;0900;249,612;
210112;1000;344,994;
210112;1100;253,618;
210112;1200;264,78;
210112;1300;230,587;
210112;1400;240,568;
210112;1500;239,57;
210112;1600;234,278;
210112;1700;241,869;
210112;1800;237,126;
210112;1900;232,966;
210112;2000;225,978;
210112;2100;225,415;
210112;2200;215,548;
210112;2300;227,945;
210113;0000;212,458;
210113;0100;250,551;
210113;0200;262,379;
210113;0300;284,967;
210113;0400;91,496;
210113;0500;71,4661;
210113;0600;76,6089;
210113;0700;106,661;
210113;0800;254,794;
210113;0900;237,665;
210113;1000;259,285;
210113;1100;244,24;
210113;1200;251,409;
210113;1300;223,636;
210113;1400;231,819;
210113;1500;228,587;
210113;1600;246,172;
210113;1700;236,933;
210113;1800;245,107;
210113;1900;240,771;
210113;2000;232,085;
210113;2100;219,73;
210113;2200;211,209;
210113;2300;190,546;
210114;0000;247,182;
210114;0100;338,912;
210114;0200;265,212;
210114;0300;254,313;
210114;0400;267,82;
210114;0500;279,804;
210114;0600;30,5718;
210114;0700;8,11145;
210114;0800;246,436;
210114;0900;244,261;
210114;1000;316,797;
210114;1100;244,225;
210114;1200;238,258;
210114;1300;232,262;
210114;1400;228,931;
210114;1500;239,039;
210114;1600;241,625;
210114;1700;242,205;
210114;1800;241,417;
210114;1900;230,309;
210114;2000;231,077;
210114;2100;224,333;
210114;2200;217,28;
210114;2300;219,268;
210115;0000;214,078;
210115;0100;246,083;
210115;0200;306,563;
210115;0300;282,179;
210115;0400;296,132;
210115;0500;242,427;
210115;0600;104,359;
210115;0700;359,933;
210115;0800;274,213;
210115;0900;275,941;
210115;1000;287,722;
210115;1100;219,289;
210115;1200;221,779;
210115;1300;229,913;
210115;1400;241,483;
210115;1500;236,226;
210115;1600;237,087;
210115;1700;239,958;
210115;1800;240,4;
210115;1900;236,44;
210115;2000;240,681;
210115;2100;215,926;
210115;2200;223,048;
210115;2300;222,112;
210116;0000;224,937;
210116;0100;249,277;
210116;0200;251,494;
210116;0300;267,77;
210116;0400;271,504;
210116;0500;273,086;
210116;0600;277,938;
210116;0700;258,29;
210116;0800;93,6388;
210116;0900;283,592;
210116;1000;261,882;
210116;1100;307,367;
210116;1200;229,941;
210116;1300;231,116;
210116;1400;226,148;
210116;1500;246,154;
210116;1600;247,519;
210116;1700;241,505;
210116;1800;240,615;
210116;1900;234,875;
210116;2000;235,548;
210116;2100;235,323;
210116;2200;204,178;
210116;2300;240,891;
210117;0000;266,907;
210117;0100;1,00288;
210117;0200;261,643;
210117;0300;274,138;
210117;0400;277,258;
210117;0500;275,611;
210117;0600;153,85;
210117;0700;122,761;
210117;0800;171,971;
210117;0900;183,128;
210117;1000;43,7264;
210117;1100;106,017;
210117;1200;232,992;
210117;1300;235,011;
210117;1400;233,834;
210117;1500;226,623;
210117;1600;236,586;
210117;1700;238,328;
210117;1800;245,947;
210117;1900;240,416;
210117;2000;227,364;
210117;2100;214,258;
210117;2200;228,254;
210117;2300;234,22;
210118;0000;25,8491;
210118;0100;306,307;
210118;0200;285,309;
210118;0300;294,329;
210118;0400;347,425;
210118;0500;332,948;
210118;0600;92,6082;
210118;0700;68,9911;
210118;0800;62,7919;
210118;0900;248,454;
210118;1000;248,571;
210118;1100;239,196;
210118;1200;231,388;
210118;1300;234,375;
210118;1400;231,112;
210118;1500;243,339;
210118;1600;238,228;
210118;1700;240,787;
210118;1800;240,669;
210118;1900;239,312;
210118;2000;239,301;
210118;2100;220,145;
210118;2200;220,258;
210118;2300;188,161;
210119;0000;228,028;
210119;0100;36,3219;
210119;0200;312,083;
210119;0300;317,319;
210119;0400;227,031;
210119;0500;280,039;
210119;0600;229,991;
210119;0700;277,924;
210119;0800;256,128;
210119;0900;252,207;
210119;1000;235,142;
210119;1100;239,953;
210119;1200;246,597;
210119;1300;242,04;
210119;1400;232,864;
210119;1500;229,879;
210119;1600;242,792;
210119;1700;245,553;
210119;1800;227,509;
210119;1900;228,241;
210119;2000;229,448;
210119;2100;233,035;
210119;2200;240,168;
210119;2300;273,737;
210120;0000;263,955;
210120;0100;244,913;
210120;0200;266,67;
210120;0300;263,091;
210120;0400;223,459;
210120;0500;260,094;
210120;0600;273,152;
210120;0700;255,592;
210120;0800;253,785;
210120;0900;258,464;
210120;1000;257,807;
210120;1100;238,053;
210120;1200;235,406;
210120;1300;234,552;
210120;1400;240,419;
210120;1500;224,034;
210120;1600;228,783;
210120;1700;235,802;
210120;1800;236,978;
210120;1900;234,01;
210120;2000;229,985;
210120;2100;223,788;
210120;2200;222,833;
210120;2300;227,624;
210121;0000;253,695;
210121;0100;248,518;
210121;0200;208,314;
210121;0300;205,368;
210121;0400;290,037;
210121;0500;226,045;
210121;0600;222,411;
210121;0700;264,021;
210121;0800;263,574;
210121;0900;244,68;
210121;1000;245,78;
210121;1100;249,679;
210121;1200;259,688;
210121;1300;237,09;
210121;1400;239,638;
210121;1500;239,425;
210121;1600;239,591;
210121;1700;239,534;
210121;1800;239,562;
210121;1900;232,949;
210121;2000;236,675;
210121;2100;207,142;
210121;2200;224,345;
210121;2300;272,891;
210122;0000;262,546;
210122;0100;256,706;
210122;0200;265,646;
210122;0300;272,618;
210122;0400;48,3352;
210122;0500;30,9979;
210122;0600;248,139;
210122;0700;93,2017;
210122;0800;258,012;
210122;0900;243,299;
210122;1000;233,665;
210122;1100;241,028;
210122;1200;237,762;
210122;1300;235,525;
210122;1400;239,526;
210122;1500;227,173;
210122;1600;231,952;
210122;1700;239,304;
210122;1800;234,592;
210122;1900;228,903;
210122;2000;229,137;
210122;2100;220,809;
210122;2200;215,1;
210122;2300;251,046;
210123;0000;142,298;
210123;0100;244,384;
210123;0200;254,553;
210123;0300;256,79;
210123;0400;272,04;
210123;0500;112,903;
210123;0600;88,0924;
210123;0700;249,174;
210123;0800;249,637;
210123;0900;244,946;
210123;1000;233,51;
210123;1100;238,544;
210123;1200;234,415;
210123;1300;243,233;
210123;1400;220,417;
210123;1500;224,89;
